signal_id,source_key,endpoint_type,dataset_id,dataset_title,record_type,state,program_focus,topic_keys,metric_name,metric_value,metric_period,date_released,date_modified,rht_flag,importance_score,score_evidence_json,source_url,raw_json,last_checked_at
cmsmedicaid-f66b4eef9ad46c6e,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MI,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,13068,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""13068"",""rht_flag"":false,""signal_dimension"":""Michigan|beneficiaries_with_a_pending_renewal"",""state"":""MI"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Michigan"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-6a5e7676b231049c,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MI,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,27937,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""27937"",""rht_flag"":false,""signal_dimension"":""Michigan|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""MI"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Michigan"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-a319edfdb25c00ec,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MN,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,78207,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""78207"",""rht_flag"":false,""signal_dimension"":""Minnesota|beneficiaries_whose_coverage_was_renewed_total"",""state"":""MN"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Minnesota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-a853e20ef0a32061,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MN,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,95055,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""95055"",""rht_flag"":false,""signal_dimension"":""Minnesota|beneficiaries_with_a_renewal_due"",""state"":""MN"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Minnesota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-239c65b56caca155,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MN,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,0,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""0"",""rht_flag"":false,""signal_dimension"":""Minnesota|beneficiaries_with_a_pending_renewal"",""state"":""MN"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Minnesota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-441d79bbbf8b1f6a,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MN,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,14243,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""14243"",""rht_flag"":false,""signal_dimension"":""Minnesota|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""MN"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Minnesota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-d7e5f5fc437eef09,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MO,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,79724,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""79724"",""rht_flag"":false,""signal_dimension"":""Missouri|beneficiaries_whose_coverage_was_renewed_total"",""state"":""MO"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Missouri"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-5d6c2cad3a3c51dd,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MO,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,135791,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""135791"",""rht_flag"":false,""signal_dimension"":""Missouri|beneficiaries_with_a_renewal_due"",""state"":""MO"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Missouri"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-252cc7ccb1c36060,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MO,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,27723,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""27723"",""rht_flag"":false,""signal_dimension"":""Missouri|beneficiaries_with_a_pending_renewal"",""state"":""MO"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Missouri"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-bc3798fbb0d73405,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MO,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,25948,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""25948"",""rht_flag"":false,""signal_dimension"":""Missouri|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""MO"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Missouri"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-fd15d52e06f9603f,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MS,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,38812,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""38812"",""rht_flag"":false,""signal_dimension"":""Mississippi|beneficiaries_whose_coverage_was_renewed_total"",""state"":""MS"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Mississippi"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-101741d6363d3baa,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MS,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,45546,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""45546"",""rht_flag"":false,""signal_dimension"":""Mississippi|beneficiaries_with_a_renewal_due"",""state"":""MS"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Mississippi"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-e7aab84ccdd08043,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MS,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,24,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""24"",""rht_flag"":false,""signal_dimension"":""Mississippi|beneficiaries_with_a_pending_renewal"",""state"":""MS"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Mississippi"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-909817e03ef5d5b0,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MS,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,5425,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""5425"",""rht_flag"":false,""signal_dimension"":""Mississippi|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""MS"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Mississippi"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-944c04f91aa535e4,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MT,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,10145,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""10145"",""rht_flag"":false,""signal_dimension"":""Montana|beneficiaries_whose_coverage_was_renewed_total"",""state"":""MT"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Montana"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-b041a3d63eb94f26,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MT,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,17846,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""17846"",""rht_flag"":false,""signal_dimension"":""Montana|beneficiaries_with_a_renewal_due"",""state"":""MT"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Montana"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-d475c488e4d51fb9,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MT,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,4224,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""4224"",""rht_flag"":false,""signal_dimension"":""Montana|beneficiaries_with_a_pending_renewal"",""state"":""MT"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Montana"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-b4421661711e13b5,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,MT,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,2663,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""2663"",""rht_flag"":false,""signal_dimension"":""Montana|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""MT"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Montana"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-f5f1fe4273b48d6f,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NC,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,171963,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""171963"",""rht_flag"":false,""signal_dimension"":""North Carolina|beneficiaries_whose_coverage_was_renewed_total"",""state"":""NC"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Carolina"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-52ff478fe9bee5b4,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NC,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,289715,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""289715"",""rht_flag"":false,""signal_dimension"":""North Carolina|beneficiaries_with_a_renewal_due"",""state"":""NC"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Carolina"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-6c2ebc9b0c7211e3,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NC,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,98044,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""98044"",""rht_flag"":false,""signal_dimension"":""North Carolina|beneficiaries_with_a_pending_renewal"",""state"":""NC"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Carolina"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-78867f3173780c6a,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NC,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,11754,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""11754"",""rht_flag"":false,""signal_dimension"":""North Carolina|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""NC"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Carolina"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
